execute /home/pei/Project/benchmarks/imdb_job-postgres/QuerySplit/queries_new_settings_Official_subset/10c.sql
0.013020937, 4.518802168
0.002229738, 4.508546607
0.002231484, 4.520082282
0.002187949, 4.506168241
0.003142006, 4.506398527
0.002430452, 4.518631275
0.002289615, 4.487039472
0.002248039, 4.514963316
0.003128672, 4.491602164
0.002175638, 4.504624657
0.002128799, 4.478863256
0.002169616, 4.504146344
0.002192516, 4.497791565
0.002177223, 4.503991918
0.002573037, 4.485544995
execute /home/pei/Project/benchmarks/imdb_job-postgres/QuerySplit/queries_new_settings_Official_subset/12a.sql
0.003762212, 0.273828841
0.004342555, 0.262784061
0.006067022, 0.263143372
0.004335504, 0.265720930
0.005979853, 0.271662606
0.004298135, 0.262438904
0.004310779, 0.263577157
0.006028597, 0.264231451
0.004335933, 0.264088535
0.006020359, 0.263453839
0.004299151, 0.262332752
0.004276930, 0.261352553
0.004295224, 0.261472153
0.004332583, 0.264411711
0.006030817, 0.264141171
execute /home/pei/Project/benchmarks/imdb_job-postgres/QuerySplit/queries_new_settings_Official_subset/12b.sql
0.004199884, 0.001606442
0.005122146, 0.002292194
0.003420546, 0.001214970
0.003422112, 0.001218038
0.003477034, 0.001217205
0.003562486, 0.001286991
0.003709778, 0.001292712
0.003628540, 0.001334897
0.003654951, 0.001302844
0.003650257, 0.001298873
0.003610574, 0.001293437
0.004022938, 0.001489344
0.004706316, 0.001777605
0.004974999, 0.001761928
0.005006358, 0.001808334
execute /home/pei/Project/benchmarks/imdb_job-postgres/QuerySplit/queries_new_settings_Official_subset/12c.sql
0.005122515, 1.081323397
0.006120486, 1.090153376
0.004283052, 1.069081531
0.004313707, 1.065225304
0.004310675, 1.065430298
0.006160535, 1.085469240
0.004351060, 1.074815802
0.004354492, 1.072726397
0.004356342, 1.067527123
0.004310320, 1.072845514
0.004325870, 1.074785559
0.004422279, 1.084666107
0.006039463, 1.068382534
0.004307064, 1.068719957
0.004293743, 1.066897695
execute /home/pei/Project/benchmarks/imdb_job-postgres/QuerySplit/queries_new_settings_Official_subset/13a.sql
0.005399144, 1.855829064
0.005429782, 1.857217459
0.005511578, 1.843732896
0.007916137, 1.852697096
0.005435004, 1.842277076
0.005436728, 1.843941238
0.007990550, 1.865941797
0.007352680, 1.854181980
0.007839449, 1.862307858
0.005426638, 1.840497372
0.006489303, 1.845636606
0.005493808, 1.848214353
0.007957205, 1.867236247
0.005418202, 1.845859408
0.005529685, 1.856212575
execute /home/pei/Project/benchmarks/imdb_job-postgres/QuerySplit/queries_new_settings_Official_subset/13b.sql
0.005576413, 0.667695249
0.005642979, 0.674204663
0.005745426, 0.669740791
0.008101268, 0.668183290
0.008106837, 0.683514582
0.008005585, 0.670092250
0.005684836, 0.670537152
0.005701633, 0.667505320
0.005726255, 0.670994673
0.005588410, 0.665833832
0.005536836, 0.665272998
0.005594635, 0.667586873
0.005597941, 0.671921629
0.005660904, 0.674713968
0.005569776, 0.667870123
execute /home/pei/Project/benchmarks/imdb_job-postgres/QuerySplit/queries_new_settings_Official_subset/13c.sql
0.005662359, 0.640530313
0.005547368, 0.636353200
0.005563570, 0.643975882
0.005643413, 0.640578372
0.005654248, 0.639240589
0.005545026, 0.637418398
0.005645875, 0.641045708
0.005660308, 0.643776128
0.005612107, 0.638776736
0.005580989, 0.643575511
