execute /home/pei/Project/benchmarks/imdb_job-postgres/QuerySplit/queries_new_settings_QuerySplit_subset/10c.sql
0.001044635, 0.002046924, 1.044914655, 0.118178950, 0.063151700, 0.000470302, 0.000260682, 4.093627249, 0.000008615, 
0.000568491, 0.001172246, 1.053042962, 0.119024694, 0.063001730, 0.000455479, 0.000254087, 3.902935783, 0.000009164, 
0.000475036, 0.001131302, 1.041113164, 0.116756977, 0.062841517, 0.000513093, 0.000270447, 3.907045416, 0.000009571, 
0.001016813, 0.002462903, 1.030375657, 0.117469053, 0.063404538, 0.000505688, 0.000254182, 3.884929426, 0.000009509, 
0.000498836, 0.001132180, 1.030237250, 0.116418815, 0.062215754, 0.000482389, 0.000252874, 3.894223715, 0.000009029, 
0.000744126, 0.001511434, 1.051855661, 0.120616616, 0.062983463, 0.000515288, 0.000256556, 3.920762478, 0.000009221, 
0.000739952, 0.001571268, 1.035844183, 0.116592537, 0.062648047, 0.000446473, 0.000253415, 3.892783078, 0.000009505, 
0.000500971, 0.001176499, 1.033472916, 0.116739098, 0.062557053, 0.000454237, 0.000257955, 3.915650860, 0.000009263, 
0.000717557, 0.001529578, 1.040816808, 0.117442276, 0.062709683, 0.000460893, 0.000265965, 3.885623585, 0.000009664, 
0.000730602, 0.001540783, 1.038132195, 0.117514846, 0.062971230, 0.000447868, 0.000254644, 3.887028081, 0.000009359, 
0.000749431, 0.001547133, 1.037937998, 0.117617139, 0.063261379, 0.000462266, 0.000257216, 3.916221778, 0.000008889, 
0.000498572, 0.001136325, 1.030031137, 0.116826531, 0.063434753, 0.000490575, 0.000309948, 3.900258101, 0.000009900, 
0.000689898, 0.001549136, 1.035723285, 0.117715516, 0.063076874, 0.000446465, 0.000253296, 3.896502362, 0.000008864, 
0.000767279, 0.001468483, 1.036062956, 0.117931953, 0.063357281, 0.000449508, 0.000256010, 3.899729844, 0.000008663, 
0.000707158, 0.001506668, 1.036253982, 0.118376478, 0.066141873, 0.000456271, 0.000268737, 3.908103542, 0.000008840, 
execute /home/pei/Project/benchmarks/imdb_job-postgres/QuerySplit/queries_new_settings_QuerySplit_subset/12a.sql
0.000863422, 0.001893221, 0.156935283, 0.004688864, 0.147277479, 0.000192554, 0.001617751, 0.250696917, 0.002229814, 0.000789672, 0.000102621, 0.000305587, 0.009953194, 0.000008578, 
0.001129825, 0.002215709, 0.154904239, 0.004955979, 0.005891585, 0.000052253, 0.000389118, 0.206035842, 0.000706613, 0.000778124, 0.000119872, 0.000287004, 0.008523916, 0.000008777, 
0.002281534, 0.003293547, 0.151154900, 0.004706027, 0.005976008, 0.000058106, 0.000390450, 0.207062751, 0.000717996, 0.000772439, 0.000155618, 0.000294859, 0.006007038, 0.000007434, 
0.001152173, 0.002269663, 0.152965454, 0.005278097, 0.005945054, 0.000056291, 0.000403398, 0.207350805, 0.000742155, 0.000772408, 0.000120568, 0.000291773, 0.005948693, 0.000013014, 
0.000825391, 0.001733854, 0.150495271, 0.004836632, 0.006065057, 0.000057425, 0.000396081, 0.204530522, 0.000704975, 0.000790865, 0.000121497, 0.000290870, 0.005865845, 0.000006978, 
0.001015843, 0.001984615, 0.152387094, 0.004804442, 0.006070727, 0.000054497, 0.000394565, 0.206454112, 0.000700293, 0.000784566, 0.000122028, 0.000287069, 0.005891393, 0.000007800, 
0.001192227, 0.001752983, 0.152072836, 0.004760479, 0.005901319, 0.000057594, 0.000390830, 0.205025047, 0.000698802, 0.000771340, 0.000118326, 0.000290045, 0.005911720, 0.000007159, 
0.000878231, 0.001780839, 0.152022283, 0.004894801, 0.005941400, 0.000055285, 0.000389519, 0.206682444, 0.000717859, 0.000775737, 0.000123415, 0.000286897, 0.005956257, 0.000007914, 
0.002214865, 0.003648921, 0.150383214, 0.004925245, 0.005900605, 0.000054970, 0.000377853, 0.204756994, 0.000701008, 0.000771534, 0.000121731, 0.000290361, 0.005939694, 0.000007948, 
0.000899069, 0.001737831, 0.151254862, 0.005043319, 0.005898163, 0.000054134, 0.000385734, 0.204894586, 0.000756577, 0.000774114, 0.000111772, 0.000307612, 0.005899178, 0.000007566, 
0.001108555, 0.002243271, 0.156928091, 0.004928589, 0.005901391, 0.000054718, 0.000397928, 0.204792688, 0.000702319, 0.000776923, 0.000122338, 0.000289381, 0.005934309, 0.000007112, 
0.000846382, 0.001774248, 0.152680871, 0.004802067, 0.006134335, 0.000055649, 0.000402162, 0.206848796, 0.000730982, 0.000778778, 0.000123042, 0.000287312, 0.006004235, 0.000008145, 
0.001115230, 0.002247469, 0.151523608, 0.004960355, 0.006059856, 0.000056568, 0.000394515, 0.222539983, 0.000843218, 0.000774172, 0.000121129, 0.000291207, 0.005965733, 0.000008283, 
0.002302612, 0.003385041, 0.155209535, 0.004954382, 0.006073426, 0.000055886, 0.000394090, 0.205679568, 0.000739033, 0.000822985, 0.000121284, 0.000284956, 0.005850626, 0.000007240, 
0.000804559, 0.001705200, 0.152170668, 0.004805654, 0.006060521, 0.000057661, 0.000401621, 0.208745862, 0.000730338, 0.000775851, 0.000120739, 0.000297686, 0.006005883, 0.000007641, 
execute /home/pei/Project/benchmarks/imdb_job-postgres/QuerySplit/queries_new_settings_QuerySplit_subset/12b.sql
0.000829760, 0.001631411, 0.000183718, 0.003531084, 0.000304949, 0.000013897, 0.000400067, 0.000244377, 0.000515398, 0.000059084, 0.000008439, 0.000140444, 0.048363035, 0.000008022, 
0.000540139, 0.001433027, 0.000110860, 0.003485441, 0.000277678, 0.000013498, 0.000388774, 0.000179285, 0.000530527, 0.000056895, 0.000008323, 0.000149486, 0.029817066, 0.000007863, 
0.000817327, 0.001472777, 0.000115728, 0.003329775, 0.000269069, 0.000013143, 0.000391788, 0.000183615, 0.000526962, 0.000057818, 0.000009614, 0.000142525, 0.030721418, 0.000007556, 
0.000807874, 0.001903641, 0.000134837, 0.003564181, 0.000278956, 0.000012627, 0.000398043, 0.000185761, 0.000486048, 0.000061693, 0.000009503, 0.000145830, 0.031076175, 0.000006727, 
0.000811772, 0.001813454, 0.000138908, 0.003593262, 0.000348425, 0.000014713, 0.000575225, 0.000229482, 0.000653010, 0.000075208, 0.000011796, 0.000202692, 0.031827931, 0.000007178, 
0.000809941, 0.001854233, 0.000139272, 0.003679563, 0.000356385, 0.000015189, 0.000565590, 0.000229141, 0.000647889, 0.000074484, 0.000011691, 0.000200983, 0.030958066, 0.000008385, 
0.000807677, 0.001884106, 0.000147689, 0.003559228, 0.000356467, 0.000015486, 0.000573779, 0.000225124, 0.000671649, 0.000075106, 0.000011597, 0.000197714, 0.036645863, 0.000008332, 
0.000675411, 0.001381988, 0.000115399, 0.003494078, 0.000277234, 0.000032780, 0.000458208, 0.000185332, 0.000505637, 0.000059399, 0.000008680, 0.000147900, 0.030571238, 0.000006630, 
0.000796618, 0.001367910, 0.000114063, 0.003455845, 0.000293636, 0.000013690, 0.000405915, 0.000182227, 0.000480009, 0.000057857, 0.000008794, 0.000155218, 0.030523259, 0.000007688, 
0.000834170, 0.001792524, 0.000138083, 0.003605909, 0.000348588, 0.000014641, 0.000566253, 0.000275676, 0.000648817, 0.000073383, 0.000011815, 0.000200217, 0.032528115, 0.000007893, 
0.000554101, 0.001402019, 0.000118341, 0.003415688, 0.000282718, 0.000012929, 0.000391768, 0.000187594, 0.000545600, 0.000061344, 0.000008704, 0.000141121, 0.030488277, 0.000007420, 
0.000557504, 0.001381316, 0.000115425, 0.003343264, 0.000290238, 0.000013099, 0.000388682, 0.000186398, 0.000479453, 0.000057717, 0.000009954, 0.000141437, 0.030785207, 0.000008156, 
0.000738739, 0.001421315, 0.000118142, 0.003359245, 0.000272041, 0.000012687, 0.000386034, 0.000180685, 0.000476046, 0.000058139, 0.000009550, 0.000139559, 0.030522934, 0.000007219, 
0.000849053, 0.001856962, 0.000133253, 0.003586981, 0.000360385, 0.000014860, 0.000562538, 0.000228943, 0.000636845, 0.000072388, 0.000011737, 0.000199216, 0.033700122, 0.000008195, 
0.000769968, 0.001382682, 0.000118410, 0.003395404, 0.000277532, 0.000013470, 0.000397871, 0.000187065, 0.000482891, 0.000060397, 0.000009679, 0.000142852, 0.030752719, 0.000007438, 
execute /home/pei/Project/benchmarks/imdb_job-postgres/QuerySplit/queries_new_settings_QuerySplit_subset/12c.sql
0.000894002, 0.001493777, 0.326009510, 0.016932844, 0.056505171, 0.000054236, 0.000373974, 0.251839075, 0.002270713, 0.011591205, 0.000617720, 0.000250672, 0.452274992, 0.000010204, 
0.001149327, 0.002277476, 0.330294521, 0.017321844, 0.056776497, 0.000057637, 0.000383926, 0.253878080, 0.002406212, 0.011558970, 0.000596626, 0.000257224, 0.445534821, 0.000009627, 
0.001802313, 0.003363537, 0.322658941, 0.017114370, 0.057465807, 0.000057006, 0.000381001, 0.251376514, 0.002296531, 0.011535588, 0.000592974, 0.000309178, 0.443110020, 0.000010241, 
0.001179572, 0.002289866, 0.321655482, 0.017326500, 0.056363216, 0.000056325, 0.000381318, 0.251466506, 0.002312972, 0.011558000, 0.000605850, 0.000246813, 0.445566644, 0.000009978, 
0.000895748, 0.001823582, 0.324630136, 0.017153179, 0.057638978, 0.000056688, 0.000385646, 0.256341333, 0.002362019, 0.011708455, 0.000609357, 0.000262908, 0.444273864, 0.000009946, 
0.001141353, 0.002241929, 0.332428754, 0.017169202, 0.057434411, 0.000057474, 0.000384028, 0.251250334, 0.002316817, 0.011588767, 0.000594976, 0.000245210, 0.443361889, 0.000009442, 
0.001193649, 0.001869847, 0.328988303, 0.017643353, 0.057135392, 0.000056626, 0.000390130, 0.253192583, 0.002308512, 0.011547295, 0.000609017, 0.000257535, 0.447829135, 0.000009460, 
0.001162777, 0.001832432, 0.327011369, 0.017071505, 0.057334472, 0.000056108, 0.000384973, 0.255324924, 0.002362817, 0.011568590, 0.000618451, 0.000255936, 0.449315169, 0.000010074, 
0.001165232, 0.002248712, 0.333452266, 0.017103948, 0.057546347, 0.000055488, 0.000385288, 0.250773397, 0.002356448, 0.011632853, 0.000608277, 0.000247219, 0.445847174, 0.000009880, 
0.000896646, 0.001924105, 0.322591293, 0.017020011, 0.057180880, 0.000057051, 0.000384577, 0.251261426, 0.002337942, 0.011536632, 0.000608372, 0.000247643, 0.443236897, 0.000009727, 
0.000862939, 0.002011196, 0.322915051, 0.016952083, 0.057274920, 0.000054899, 0.000382466, 0.251463955, 0.002298391, 0.011511553, 0.000609670, 0.000283147, 0.446054346, 0.000009924, 
0.001278442, 0.002702977, 0.333439977, 0.017828713, 0.057736948, 0.000056866, 0.000382626, 0.252626335, 0.002325250, 0.011687572, 0.000602563, 0.000250099, 0.458381773, 0.000009775, 
0.001157989, 0.002339912, 0.323000059, 0.017122809, 0.056404366, 0.000055475, 0.000383064, 0.253986591, 0.002329945, 0.011582388, 0.000631822, 0.000255110, 0.443741392, 0.000009953, 
0.000890392, 0.001808167, 0.323683753, 0.017097738, 0.057695774, 0.000055864, 0.000380950, 0.250967974, 0.002311388, 0.011575961, 0.000599202, 0.000246800, 0.445337639, 0.000009686, 
0.001146810, 0.002266284, 0.333280301, 0.017113278, 0.057094957, 0.000055646, 0.000419410, 0.251157220, 0.002285575, 0.011522973, 0.000607433, 0.000248546, 0.444979813, 0.000010407, 
execute /home/pei/Project/benchmarks/imdb_job-postgres/QuerySplit/queries_new_settings_QuerySplit_subset/13a.sql
0.001091564, 0.002229836, 0.639374890, 0.107103571, 0.076246175, 0.000056626, 0.000381418, 0.041725151, 0.040213517, 0.063871771, 0.000013093, 0.000326890, 0.272821312, 0.003963403, 0.024577815, 0.000295392, 0.000156532, 0.656537898, 0.000009529, 
0.001137827, 0.002292778, 0.631298658, 0.107108506, 0.074993059, 0.000055845, 0.000379035, 0.041691938, 0.040405113, 0.063664230, 0.000014211, 0.000324364, 0.273832217, 0.003912523, 0.024616863, 0.000292150, 0.000155427, 0.653967763, 0.000008989, 
0.000802142, 0.001827162, 0.632794150, 0.106403735, 0.075283824, 0.000054843, 0.000378834, 0.041709509, 0.040143049, 0.063750863, 0.000013127, 0.000324525, 0.272456778, 0.003953688, 0.024603185, 0.000295855, 0.000157719, 0.654622969, 0.000009447, 
0.001085051, 0.001898709, 0.636221766, 0.107798334, 0.075547467, 0.000054362, 0.000385126, 0.041558266, 0.040268998, 0.063646992, 0.000014697, 0.000327470, 0.274996260, 0.003987358, 0.024776283, 0.000292329, 0.000159505, 0.665334542, 0.000009050, 
0.001515745, 0.003247191, 0.628649466, 0.105704707, 0.075161344, 0.000054877, 0.000377611, 0.041573908, 0.040222644, 0.063290297, 0.000012696, 0.000323480, 0.272382765, 0.004010386, 0.024586084, 0.000292230, 0.000157686, 0.650887112, 0.000008916, 
0.001096237, 0.002284332, 0.630624070, 0.106942601, 0.075083423, 0.000050295, 0.000382086, 0.041465166, 0.040027618, 0.063714732, 0.000013645, 0.000326037, 0.271446673, 0.003937165, 0.024507538, 0.000292300, 0.000156116, 0.651989268, 0.000009413, 
0.000811320, 0.001783286, 0.627880335, 0.106424615, 0.075963946, 0.000055115, 0.000375240, 0.041682066, 0.040118476, 0.063360508, 0.000012523, 0.000325089, 0.272582036, 0.003927948, 0.024570912, 0.000291794, 0.000155149, 0.651715574, 0.000009332, 
0.001080837, 0.002299669, 0.629149501, 0.106735349, 0.075055986, 0.000056776, 0.000383360, 0.041673148, 0.040276386, 0.063544541, 0.000013520, 0.000323707, 0.274217071, 0.003943924, 0.024674357, 0.000293929, 0.000157037, 0.651684765, 0.000009843, 
0.001095326, 0.002287305, 0.634170491, 0.107082477, 0.075365760, 0.000055030, 0.000377566, 0.041456919, 0.040242357, 0.063802605, 0.000013700, 0.000326039, 0.272709255, 0.003963018, 0.024753207, 0.000297909, 0.000154475, 0.651687564, 0.000009039, 
0.001076536, 0.002283979, 0.635862502, 0.106190028, 0.077675541, 0.000055612, 0.000386714, 0.042379470, 0.040249739, 0.064390889, 0.000014334, 0.000332502, 0.273528106, 0.003915722, 0.024733835, 0.000301840, 0.000157796, 0.666358216, 0.000009853, 
0.001045270, 0.002341525, 0.632201142, 0.106096232, 0.075415121, 0.000074135, 0.000394160, 0.041775318, 0.040486228, 0.063093645, 0.000014162, 0.000326427, 0.272658577, 0.003934510, 0.024565053, 0.000294050, 0.000157812, 0.659316760, 0.000009446, 
0.001094426, 0.002283326, 0.634683010, 0.107411396, 0.075491860, 0.000055693, 0.000377645, 0.041713974, 0.040441228, 0.063809364, 0.000012713, 0.000324962, 0.271893169, 0.003911244, 0.024690144, 0.000295612, 0.000154902, 0.666565924, 0.000009413, 
0.001119670, 0.002130517, 0.630577855, 0.105753753, 0.074954785, 0.000055428, 0.000378827, 0.041587126, 0.040240934, 0.063536153, 0.000013680, 0.000321692, 0.271738034, 0.003955400, 0.024723996, 0.000292375, 0.000156438, 0.650654059, 0.000009121, 
0.001126595, 0.002285212, 0.627600258, 0.106852849, 0.077086303, 0.000057664, 0.000378920, 0.041588065, 0.040337304, 0.063367818, 0.000013396, 0.000324769, 0.272235170, 0.003980371, 0.024589634, 0.000298053, 0.000156316, 0.655054088, 0.000008981, 
0.000819118, 0.001767642, 0.626202867, 0.105712710, 0.075405797, 0.000047576, 0.000377624, 0.041831643, 0.040499066, 0.064066257, 0.000013677, 0.000324806, 0.271874577, 0.003922249, 0.024608121, 0.000300919, 0.000155032, 0.649545441, 0.000009060, 
execute /home/pei/Project/benchmarks/imdb_job-postgres/QuerySplit/queries_new_settings_QuerySplit_subset/13b.sql
0.001209295, 0.002469473, 0.673569492, 0.004097278, 0.001019769, 0.000067420, 0.000463730, 0.000050108, 0.000561539, 0.000192461, 0.000006459, 0.000302210, 0.000996479, 0.000492730, 0.000126960, 0.000006504, 0.000144898, 0.001311010, 0.000003226, 
0.001152674, 0.002389940, 0.690724317, 0.003809999, 0.001029790, 0.000078257, 0.000452612, 0.000049962, 0.000547783, 0.000188282, 0.000006509, 0.000307645, 0.000981598, 0.000427521, 0.000161391, 0.000006014, 0.000154222, 0.001277534, 0.000003266, 
0.001151343, 0.002406417, 0.690639025, 0.003826195, 0.001000598, 0.000079645, 0.000455600, 0.000049496, 0.000613213, 0.000185486, 0.000007016, 0.000308575, 0.001003509, 0.000475103, 0.000128304, 0.000006218, 0.000154305, 0.001355217, 0.000003708, 
0.001270774, 0.002451244, 0.685262168, 0.003984876, 0.001001103, 0.000080066, 0.000455489, 0.000049921, 0.000582252, 0.000189811, 0.000006323, 0.000309495, 0.001032018, 0.000440613, 0.000131075, 0.000006505, 0.000155662, 0.001302092, 0.000003441, 
0.002507269, 0.003292212, 0.669987872, 0.003583057, 0.001005931, 0.000115257, 0.000453175, 0.000049881, 0.000552989, 0.000189856, 0.000006497, 0.000306493, 0.001002900, 0.000435139, 0.000129689, 0.000006627, 0.000156137, 0.001333065, 0.000003463, 
0.000865211, 0.001857184, 0.669811379, 0.003685879, 0.001030776, 0.000079565, 0.000460722, 0.000051379, 0.000606139, 0.000200334, 0.000006711, 0.000309529, 0.001031216, 0.000446352, 0.000130951, 0.000006108, 0.000156288, 0.001303824, 0.000003470, 
0.001153919, 0.002457933, 0.667306966, 0.003783906, 0.001049309, 0.000078087, 0.000457070, 0.000048687, 0.000608690, 0.000187161, 0.000006591, 0.000312036, 0.000998901, 0.000514602, 0.000141119, 0.000006405, 0.000154437, 0.001364421, 0.000003352, 
0.002402656, 0.003366075, 0.677115373, 0.003802616, 0.001018585, 0.000080580, 0.000460003, 0.000049911, 0.000554808, 0.000190230, 0.000006755, 0.000312836, 0.001012013, 0.000535142, 0.000127448, 0.000006488, 0.000158601, 0.001308039, 0.000003390, 
0.002377137, 0.003201258, 0.671254493, 0.003677224, 0.001004993, 0.000071696, 0.000456811, 0.000047430, 0.000550869, 0.000192361, 0.000009847, 0.000300360, 0.001063733, 0.000434305, 0.000130885, 0.000009446, 0.000144798, 0.001297572, 0.000003330, 
0.001158429, 0.002361699, 0.670161498, 0.003629760, 0.000999640, 0.000076644, 0.000454162, 0.000048622, 0.000609140, 0.000182199, 0.000006279, 0.000310125, 0.000996008, 0.000434284, 0.000128515, 0.000006244, 0.000154697, 0.001365172, 0.000003335, 
0.000857086, 0.001906556, 0.672287006, 0.003750941, 0.001004555, 0.000081855, 0.000460076, 0.000050601, 0.000556773, 0.000184590, 0.000006644, 0.000310257, 0.000998589, 0.000513623, 0.000132550, 0.000006171, 0.000155647, 0.001297786, 0.000003363, 
0.000861258, 0.001849196, 0.682232914, 0.003867419, 0.001008062, 0.000079253, 0.000456982, 0.000050208, 0.000624194, 0.000180835, 0.000006143, 0.000303120, 0.001007553, 0.000447147, 0.000126440, 0.000006142, 0.000154068, 0.001295424, 0.000003552, 
0.001164808, 0.002461258, 0.679219768, 0.004205204, 0.001018182, 0.000067207, 0.000464210, 0.000049661, 0.000656352, 0.000187589, 0.000006629, 0.000301670, 0.001009921, 0.000461170, 0.000131665, 0.000006302, 0.000144687, 0.001312208, 0.000003573, 
0.001147775, 0.002411085, 0.669008952, 0.004003026, 0.001000791, 0.000079780, 0.000452489, 0.000051451, 0.000602380, 0.000191277, 0.000006363, 0.000338337, 0.001022673, 0.000431619, 0.000131848, 0.000006348, 0.000154310, 0.001285424, 0.000003225, 
0.001156736, 0.002470404, 0.680834234, 0.003978061, 0.000988510, 0.000067203, 0.000506765, 0.000050013, 0.000567843, 0.000189685, 0.000006408, 0.000309681, 0.001007278, 0.000491114, 0.000136502, 0.000006636, 0.000157372, 0.001352788, 0.000003745, 
execute /home/pei/Project/benchmarks/imdb_job-postgres/QuerySplit/queries_new_settings_QuerySplit_subset/13c.sql
0.000859974, 0.001787844, 0.648739807, 0.003626731, 0.000479068, 0.000067934, 0.000504081, 0.000031858, 0.000581685, 0.000092541, 0.000006567, 0.000347702, 0.000229487, 0.000419410, 0.000076723, 0.000005891, 0.000154843, 0.000191699, 0.000002964, 
0.000902455, 0.001915374, 0.648701708, 0.003519267, 0.000475120, 0.000082135, 0.000462304, 0.000028511, 0.000549173, 0.000090428, 0.000006269, 0.000350965, 0.000225436, 0.000454760, 0.000073162, 0.000005827, 0.000157635, 0.000193108, 0.000003214, 
0.001199611, 0.002357083, 0.648943062, 0.003748455, 0.000466504, 0.000082502, 0.000454869, 0.000026313, 0.000584795, 0.000091071, 0.000006290, 0.000348343, 0.000231349, 0.000411274, 0.000072299, 0.000005809, 0.000155959, 0.000190370, 0.000003056, 
0.001672492, 0.002416969, 0.647172907, 0.003669120, 0.000479901, 0.000079712, 0.000490806, 0.000027015, 0.000602513, 0.000087180, 0.000006229, 0.000349233, 0.000233167, 0.000422629, 0.000072453, 0.000005906, 0.000156184, 0.000191986, 0.000003085, 
0.001179788, 0.002422709, 0.650389010, 0.003712961, 0.000476736, 0.000079611, 0.000455271, 0.000033836, 0.000625577, 0.000090277, 0.000006362, 0.000348177, 0.000234557, 0.000438054, 0.000076083, 0.000006069, 0.000155458, 0.000192087, 0.000003358, 
0.002427646, 0.003405156, 0.652291937, 0.003732813, 0.000496989, 0.000079205, 0.000458930, 0.000026351, 0.000549849, 0.000087325, 0.000024109, 0.000364905, 0.000234561, 0.000427766, 0.000074568, 0.000005995, 0.000156734, 0.000193237, 0.000003182, 
0.001237602, 0.002580678, 0.651004390, 0.004039294, 0.000482678, 0.000080272, 0.000492272, 0.000026771, 0.000554838, 0.000087640, 0.000006335, 0.000349920, 0.000228270, 0.000430412, 0.000071788, 0.000005845, 0.000157406, 0.000191760, 0.000003035, 
0.000932213, 0.001805645, 0.645875437, 0.003735496, 0.000485124, 0.000081968, 0.000464785, 0.000026682, 0.000561923, 0.000088038, 0.000006389, 0.000348355, 0.000234083, 0.000411403, 0.000079013, 0.000006080, 0.000158317, 0.000194394, 0.000003126, 
0.001199807, 0.001947440, 0.647088691, 0.003635811, 0.000480811, 0.000079965, 0.000463149, 0.000026472, 0.000598975, 0.000088406, 0.000009827, 0.000342221, 0.000231524, 0.000420057, 0.000077308, 0.000009059, 0.000148590, 0.000192677, 0.000003228, 
0.000898588, 0.001869715, 0.646551665, 0.003617840, 0.000513427, 0.000079618, 0.000453914, 0.000031987, 0.000555915, 0.000091874, 0.000006481, 0.000348229, 0.000235671, 0.000418517, 0.000078294, 0.000005995, 0.000156326, 0.000189548, 0.000003221, 
0.002453029, 0.003091764, 0.651043322, 0.003429548, 0.000514226, 0.000072684, 0.000461227, 0.000026796, 0.000551603, 0.000093546, 0.000009979, 0.000341438, 0.000232430, 0.000410506, 0.000074469, 0.000009009, 0.000149315, 0.000195763, 0.000003255, 
