execute /home/pei/Project/benchmarks/imdb_job-postgres/QuerySplit/queries_new_settings_QuerySplit_subset/10c.sql
0.000791263, 0.001626274, 1.059242802, 0.440962708, 0.000471869, 0.000325318, 4.008047883, 0.000009660, 
0.000745539, 0.001712225, 1.332228636, 0.146338493, 0.000518255, 0.000312143, 3.937481244, 0.000010037, 
0.000759331, 0.001837184, 1.046525082, 0.117821651, 0.000487314, 0.000299773, 3.896974335, 0.000022297, 
0.001016415, 0.002185236, 1.039695065, 0.161708367, 0.000490311, 0.000326263, 3.897724507, 0.000009547, 
0.000741190, 0.001233908, 1.043171071, 0.117825495, 0.000488630, 0.000299511, 3.894299205, 0.000009667, 
0.000767993, 0.001647557, 1.061556832, 0.119085061, 0.000495461, 0.000311423, 3.913105645, 0.000010153, 
0.000514897, 0.001245612, 1.043871540, 0.117241928, 0.000488892, 0.000299105, 3.909368750, 0.000009807, 
0.000519582, 0.001274243, 1.047769767, 0.117351579, 0.000488077, 0.000296271, 3.904579949, 0.000009282, 
0.000760708, 0.001772414, 1.044769947, 0.117408714, 0.000460741, 0.000298211, 3.915620155, 0.000010360, 
0.000819312, 0.001642772, 1.055397952, 0.118669780, 0.000492113, 0.000303599, 3.897080167, 0.000010392, 
0.000762373, 0.001727516, 1.058493909, 0.117760843, 0.000488105, 0.000300325, 3.893466015, 0.000009983, 
0.000521733, 0.001258863, 1.049209539, 0.118261078, 0.000501840, 0.000296974, 3.907625282, 0.000008954, 
0.000721389, 0.001592733, 1.060115670, 0.118905995, 0.000490797, 0.000302791, 3.891403923, 0.000009889, 
0.000531471, 0.001228571, 1.043197367, 0.117179390, 0.000495639, 0.000296946, 3.913505091, 0.000009792, 
0.000584830, 0.001492084, 1.041563524, 0.117011969, 0.000495029, 0.000298812, 3.904650680, 0.000010727, 
execute /home/pei/Project/benchmarks/imdb_job-postgres/QuerySplit/queries_new_settings_QuerySplit_subset/12a.sql
0.000873837, 0.001829683, 0.149628846, 0.047294095, 0.000086889, 0.000408814, 0.487538344, 0.001277973, 0.000115331, 0.000308110, 0.008094271, 0.000008375, 
0.001155911, 0.002245388, 0.150603651, 0.004514897, 0.000081829, 0.000408109, 0.202956395, 0.000765989, 0.000117414, 0.000296299, 0.005928835, 0.000007140, 
0.001100385, 0.002199445, 0.151396688, 0.004487033, 0.000086184, 0.000407113, 0.201970121, 0.000744393, 0.000126902, 0.000299903, 0.005916210, 0.000007585, 
0.001092311, 0.002314264, 0.156147543, 0.004604651, 0.000086348, 0.000412089, 0.203138821, 0.000764859, 0.000111164, 0.000298417, 0.005951234, 0.000007037, 
0.001123320, 0.002213243, 0.152228572, 0.004543332, 0.000087732, 0.000424037, 0.202217280, 0.000752904, 0.000111162, 0.000308268, 0.007327534, 0.000007761, 
0.001092152, 0.002311183, 0.152032731, 0.004456250, 0.000087062, 0.000413094, 0.202230983, 0.000729446, 0.000117646, 0.000296448, 0.007275349, 0.000007120, 
0.000878338, 0.001766076, 0.176239976, 0.034169939, 0.000093489, 0.000437358, 0.201564476, 0.024291471, 0.000117536, 0.000305586, 0.005985045, 0.000007091, 
0.001081208, 0.002266645, 0.170137980, 0.004728896, 0.000085703, 0.000414440, 0.203912745, 0.000733458, 0.000115404, 0.000304015, 0.006024496, 0.000007000, 
0.000862872, 0.001796584, 0.152433918, 0.004355945, 0.000091114, 0.000432505, 0.203101759, 0.000752794, 0.000124807, 0.000302004, 0.015226937, 0.000011497, 
0.001222370, 0.002619232, 0.151049759, 0.004524880, 0.000084967, 0.000428581, 0.204070432, 0.000757489, 0.000122614, 0.000308956, 0.006872846, 0.000007577, 
0.001168709, 0.001987998, 0.150693933, 0.004318713, 0.000085319, 0.000412290, 0.202539585, 0.000758185, 0.000141494, 0.000315766, 0.005924357, 0.000007163, 
0.001073611, 0.002304019, 0.153013718, 0.004550006, 0.000090331, 0.000414402, 0.202171934, 0.000739213, 0.000127704, 0.000306070, 0.006003585, 0.000007731, 
0.001173846, 0.001913621, 0.152816463, 0.004307949, 0.000077424, 0.000411470, 0.201603147, 0.000755848, 0.000110079, 0.000302852, 0.005955092, 0.000007113, 
0.000842018, 0.002017473, 0.150457397, 0.004541749, 0.000083677, 0.000419129, 0.202347930, 0.000761944, 0.000117239, 0.000334266, 0.005905752, 0.000006995, 
0.001159791, 0.002241058, 0.153554565, 0.004350771, 0.000083118, 0.000413114, 0.201505322, 0.000745248, 0.000111047, 0.000295437, 0.005859491, 0.000006755, 
execute /home/pei/Project/benchmarks/imdb_job-postgres/QuerySplit/queries_new_settings_QuerySplit_subset/12b.sql
0.001051868, 0.002197741, 0.000200632, 0.003748065, 0.000037901, 0.000415730, 0.000275367, 0.000480073, 0.000025926, 0.000148700, 0.143136274, 0.000007988, 
0.000822330, 0.001449087, 0.000111539, 0.003343620, 0.000036354, 0.000399970, 0.000195730, 0.000518855, 0.000024524, 0.000139626, 0.030109709, 0.000007694, 
0.000837933, 0.001876690, 0.000129431, 0.003655126, 0.000040754, 0.000583321, 0.000240588, 0.000628440, 0.000028319, 0.000208170, 0.032112079, 0.000008259, 
0.000834408, 0.001851833, 0.000128589, 0.003678341, 0.000039706, 0.000596095, 0.000199972, 0.000776818, 0.000019559, 0.000143311, 0.030646629, 0.000007764, 
0.000829606, 0.001528165, 0.000107987, 0.003427731, 0.000035825, 0.000417847, 0.000197590, 0.000524682, 0.000024863, 0.000146575, 0.030835375, 0.000007560, 
0.000835094, 0.001645557, 0.000110727, 0.003438717, 0.000036292, 0.000413505, 0.000198664, 0.000463257, 0.000025953, 0.000143062, 0.030543231, 0.000007562, 
0.000666443, 0.001460775, 0.000115085, 0.003374946, 0.000036224, 0.000459419, 0.000200523, 0.000472352, 0.000023701, 0.000145430, 0.031543582, 0.000007592, 
0.000934605, 0.001808687, 0.000130060, 0.003570615, 0.000038462, 0.000412818, 0.000201452, 0.000485954, 0.000028654, 0.000145027, 0.030916005, 0.000007199, 
0.000810807, 0.001417205, 0.000114791, 0.003389954, 0.000037650, 0.000411290, 0.000200208, 0.000497274, 0.000024477, 0.000147458, 0.030927243, 0.000007632, 
0.000835205, 0.001921945, 0.000131291, 0.003584839, 0.000036091, 0.000415060, 0.000201930, 0.000473818, 0.000026196, 0.000147537, 0.030596084, 0.000006791, 
0.000834339, 0.001865106, 0.000135007, 0.003680366, 0.000042034, 0.000601181, 0.000241875, 0.000704747, 0.000027536, 0.000206900, 0.032053476, 0.000008033, 
0.000859958, 0.002205320, 0.000176197, 0.003942519, 0.000044962, 0.000594818, 0.000203161, 0.000801638, 0.000023403, 0.000145810, 0.030725075, 0.000007527, 
0.000828663, 0.001871284, 0.000136917, 0.003621789, 0.000041105, 0.000587415, 0.000243438, 0.000646728, 0.000028208, 0.000206051, 0.031475123, 0.000007867, 
0.000840031, 0.001863446, 0.000135422, 0.003722312, 0.000043636, 0.000590157, 0.000239996, 0.000650906, 0.000028702, 0.000207523, 0.030713207, 0.000007374, 
0.000828140, 0.001865465, 0.000188990, 0.020173782, 0.000042939, 0.000417901, 0.000200520, 0.000484705, 0.000025477, 0.000143951, 0.030118024, 0.000006827, 
execute /home/pei/Project/benchmarks/imdb_job-postgres/QuerySplit/queries_new_settings_QuerySplit_subset/12c.sql
0.000644486, 0.001475017, 0.320812281, 0.015735634, 0.000098603, 0.000470959, 0.252070395, 0.002402179, 0.000630079, 0.000302930, 0.445509399, 0.000010041, 
0.001178069, 0.002275646, 0.322080635, 0.015962244, 0.000096196, 0.000453839, 0.264174917, 0.002313643, 0.000634386, 0.000299145, 0.444293687, 0.000009733, 
0.000861939, 0.001790142, 0.320632028, 0.015848966, 0.000095853, 0.000456309, 0.245330894, 0.002289997, 0.000628336, 0.000294498, 0.442073058, 0.000009418, 
0.001151152, 0.002283431, 0.327750501, 0.016122393, 0.000094624, 0.000456287, 0.246004674, 0.002452380, 0.000638619, 0.000294652, 0.444442914, 0.000010026, 
0.001144983, 0.002249504, 0.322779458, 0.016103889, 0.000097051, 0.000456103, 0.248432198, 0.002280993, 0.000663259, 0.000298719, 0.441458645, 0.000009975, 
0.001165580, 0.002285546, 0.319695139, 0.015867137, 0.000093880, 0.000452410, 0.248171092, 0.002352962, 0.000641048, 0.000306344, 0.445954994, 0.000009935, 
0.001162369, 0.001855735, 0.325439233, 0.016080736, 0.000092673, 0.000457040, 0.256237450, 0.002305724, 0.000632526, 0.000300258, 0.446260100, 0.000009898, 
0.000869988, 0.002222099, 0.322068452, 0.015929430, 0.000095713, 0.000457881, 0.244922112, 0.002378815, 0.000639461, 0.000293043, 0.443079916, 0.000010069, 
0.001149608, 0.002272336, 0.354730177, 0.016089156, 0.000095692, 0.000478178, 0.262112639, 0.008572680, 0.000631443, 0.000306813, 0.445745155, 0.000010031, 
0.000871608, 0.001791916, 0.322722723, 0.016037329, 0.000093061, 0.000454578, 0.248395799, 0.002388533, 0.000643735, 0.000307100, 0.446620919, 0.000009694, 
0.001143163, 0.002310971, 0.325906992, 0.016377368, 0.000096200, 0.000455047, 0.246333583, 0.002304360, 0.000635134, 0.000297009, 0.442994945, 0.000010079, 
0.002324167, 0.003057116, 0.321704789, 0.015812136, 0.000094425, 0.000451593, 0.244758729, 0.002321049, 0.000626160, 0.000293550, 0.442812893, 0.000009912, 
0.000918601, 0.002123186, 0.324239375, 0.016133206, 0.000094575, 0.000454637, 0.248516991, 0.002337048, 0.000638983, 0.000300708, 0.446847931, 0.000009813, 
0.002465998, 0.002855554, 0.320139737, 0.015852683, 0.000094808, 0.000451329, 0.245724389, 0.002292815, 0.000635641, 0.000292232, 0.443250068, 0.000010247, 
0.001153552, 0.002257413, 0.325248161, 0.016393616, 0.000093659, 0.000456907, 0.245808815, 0.002344487, 0.000633581, 0.000295224, 0.446296658, 0.000009807, 
execute /home/pei/Project/benchmarks/imdb_job-postgres/QuerySplit/queries_new_settings_QuerySplit_subset/13a.sql
0.001092591, 0.002192746, 0.622846159, 0.104142519, 0.000094966, 0.000489679, 0.041120427, 0.040571170, 0.000033792, 0.000394667, 0.294437358, 0.003888357, 0.000205359, 0.000176272, 0.774494461, 0.000009087, 
0.001098293, 0.002267302, 0.619066798, 0.104187136, 0.000091133, 0.000475816, 0.041935631, 0.052140649, 0.000031964, 0.000403282, 0.276448078, 0.003802908, 0.000203995, 0.000192977, 0.664188265, 0.000009969, 
0.000813757, 0.002031183, 0.616570656, 0.133135597, 0.000092729, 0.000487620, 0.040996409, 0.040374286, 0.000032565, 0.000390005, 0.275682197, 0.003904405, 0.000204766, 0.000193610, 0.662072508, 0.000008352, 
0.001100360, 0.002281241, 0.625847238, 0.103262173, 0.000092727, 0.000485055, 0.042157603, 0.041268725, 0.000031339, 0.000398978, 0.277465214, 0.003862002, 0.000208394, 0.000197292, 0.664182338, 0.000008906, 
0.001089770, 0.002273928, 0.623834176, 0.103484795, 0.000090314, 0.000507095, 0.041053249, 0.040382120, 0.000031252, 0.000386138, 0.276026405, 0.005023675, 0.000205659, 0.000173545, 0.663504565, 0.000008773, 
0.001095077, 0.002282223, 0.622716662, 0.104045903, 0.000092493, 0.000491857, 0.040984591, 0.040403046, 0.000031487, 0.000393071, 0.276027462, 0.004031317, 0.000209176, 0.000193996, 0.661692166, 0.000008781, 
0.001086836, 0.002259438, 0.621419522, 0.104091221, 0.000094825, 0.000488582, 0.041042107, 0.040373069, 0.000032842, 0.000390538, 0.277010522, 0.003846886, 0.000204984, 0.000194182, 0.664139828, 0.000009149, 
0.000808501, 0.001838901, 0.619129785, 0.103905661, 0.000094949, 0.000504289, 0.040999983, 0.040411058, 0.000031342, 0.000420017, 0.276339610, 0.003824310, 0.000202926, 0.000189660, 0.670193371, 0.000009365, 
0.000816926, 0.001777448, 0.619442489, 0.104118600, 0.000089312, 0.000489918, 0.041078953, 0.040596627, 0.000030287, 0.000391495, 0.276793765, 0.003840127, 0.000208676, 0.000224205, 0.670415345, 0.000008884, 
0.001088337, 0.002286174, 0.617461587, 0.103717632, 0.000090763, 0.000482756, 0.041010310, 0.040459464, 0.000031195, 0.000388205, 0.274640354, 0.003826807, 0.000224789, 0.000205433, 0.668908926, 0.000008028, 
0.000986756, 0.002150789, 0.662088226, 0.106514604, 0.000133621, 0.000507774, 0.040795593, 0.040553664, 0.000031075, 0.000388784, 0.277760399, 0.003886961, 0.000206463, 0.000194569, 0.669196434, 0.000009451, 
0.000778181, 0.001720944, 0.620867982, 0.103298300, 0.000098389, 0.000483689, 0.040959408, 0.040464941, 0.000029858, 0.000393105, 0.274653470, 0.003813421, 0.000209145, 0.000191289, 0.662407326, 0.000009446, 
0.000811785, 0.001807628, 0.634092332, 0.104294928, 0.000094072, 0.000490432, 0.041089985, 0.040436399, 0.000028505, 0.000388203, 0.276763118, 0.003818403, 0.000205995, 0.000191099, 0.665406819, 0.000009418, 
0.000811571, 0.001799367, 0.623649453, 0.104995609, 0.000091921, 0.000494117, 0.041053805, 0.040539609, 0.000031433, 0.000428196, 0.276205134, 0.003884697, 0.000207784, 0.000174096, 0.667796498, 0.000009573, 
0.001097163, 0.002293976, 0.619584795, 0.104161494, 0.000092848, 0.000485925, 0.041264155, 0.040787255, 0.000032401, 0.000391593, 0.275617851, 0.003837979, 0.000207158, 0.000202373, 0.668609230, 0.000009744, 
execute /home/pei/Project/benchmarks/imdb_job-postgres/QuerySplit/queries_new_settings_QuerySplit_subset/13b.sql
0.001152548, 0.002545090, 0.661581124, 0.003327814, 0.000101475, 0.000481818, 0.000057205, 0.000609266, 0.000011861, 0.000339785, 0.000956699, 0.000465451, 0.000012404, 0.000150669, 0.001287568, 0.000003467, 
0.001164042, 0.002456847, 0.664833779, 0.003360645, 0.000099012, 0.000480547, 0.000057557, 0.000557507, 0.000011889, 0.000370146, 0.000959406, 0.000409380, 0.000012500, 0.000148506, 0.001285234, 0.000003270, 
0.001139372, 0.002425928, 0.673469873, 0.003347877, 0.000099779, 0.000486138, 0.000058458, 0.000574194, 0.000012453, 0.000340445, 0.000987398, 0.000475563, 0.000013594, 0.000150458, 0.001326441, 0.000003281, 
0.001170992, 0.002450475, 0.675420427, 0.003413044, 0.000103918, 0.000490155, 0.000060154, 0.000584380, 0.000012323, 0.000340681, 0.000988654, 0.000436339, 0.000012873, 0.000151314, 0.001339875, 0.000003828, 
0.001010813, 0.001890713, 0.667391784, 0.003245358, 0.000102648, 0.000491840, 0.000058190, 0.000602108, 0.000012413, 0.000340592, 0.001035271, 0.000435113, 0.000012969, 0.000150731, 0.001301780, 0.000003544, 
0.001179045, 0.001955733, 0.664646914, 0.003337773, 0.000100743, 0.000522400, 0.000056767, 0.000587538, 0.000012506, 0.000340149, 0.000987412, 0.000428439, 0.000012632, 0.000150404, 0.001351938, 0.000003544, 
0.001153338, 0.002445588, 0.667766065, 0.003476531, 0.000108785, 0.000491015, 0.000058928, 0.000639193, 0.000012222, 0.000340257, 0.000982002, 0.000493514, 0.000012713, 0.000149710, 0.001299003, 0.000003450, 
0.001167535, 0.002484198, 0.663609998, 0.003255086, 0.000105975, 0.000512754, 0.000058671, 0.000588413, 0.000012809, 0.000341630, 0.000996335, 0.000459760, 0.000013222, 0.000151887, 0.001315544, 0.000003724, 
0.001172389, 0.002429651, 0.666857372, 0.003419117, 0.000099796, 0.000485748, 0.000057332, 0.000573048, 0.000011910, 0.000339216, 0.000980500, 0.000418100, 0.000012929, 0.000148738, 0.001311551, 0.000003317, 
0.001168482, 0.002473987, 0.676738861, 0.003520305, 0.000101011, 0.000490316, 0.000059375, 0.000585182, 0.000012833, 0.000343768, 0.000990621, 0.000439235, 0.000013176, 0.000151702, 0.001380085, 0.000003831, 
0.001263975, 0.002740994, 0.674423660, 0.003476896, 0.000100978, 0.000508908, 0.000058058, 0.000613378, 0.000012078, 0.000338824, 0.001053187, 0.000413635, 0.000012708, 0.000147843, 0.001326176, 0.000003306, 
0.001229889, 0.002614045, 0.669831936, 0.003886518, 0.000100938, 0.000490569, 0.000057172, 0.000591802, 0.000012794, 0.000379254, 0.000997870, 0.000432016, 0.000012956, 0.000151586, 0.001309825, 0.000003836, 
0.000878318, 0.001971126, 0.668499494, 0.003282492, 0.000104874, 0.000485404, 0.000056388, 0.000626510, 0.000011965, 0.000339413, 0.000994786, 0.000416128, 0.000012436, 0.000169501, 0.001307782, 0.000003448, 
0.000930385, 0.001872660, 0.668079314, 0.003259891, 0.000107548, 0.000493144, 0.000060011, 0.000600236, 0.000013644, 0.000345065, 0.000999658, 0.000465872, 0.000012567, 0.000150441, 0.001310743, 0.000004000, 
0.001207259, 0.002477583, 0.669067204, 0.003444461, 0.000103688, 0.000488339, 0.000078756, 0.000639310, 0.000012887, 0.000353886, 0.000993163, 0.000488943, 0.000012851, 0.000150862, 0.001302026, 0.000003309, 
execute /home/pei/Project/benchmarks/imdb_job-postgres/QuerySplit/queries_new_settings_QuerySplit_subset/13c.sql
0.001171212, 0.002406104, 0.662266384, 0.003407828, 0.000102062, 0.000484087, 0.000032676, 0.000588323, 0.000012314, 0.000338465, 0.000221852, 0.000413357, 0.000011797, 0.000148528, 0.000197631, 0.000003248, 
0.001219924, 0.002484478, 0.646966520, 0.003381766, 0.000104383, 0.000489264, 0.000034469, 0.000595320, 0.000012360, 0.000342892, 0.000222145, 0.000415574, 0.000012079, 0.000149961, 0.000199996, 0.000003203, 
0.000889681, 0.001899823, 0.644943025, 0.003036863, 0.000103747, 0.000486292, 0.000034006, 0.000577899, 0.000012109, 0.000342050, 0.000222800, 0.000412129, 0.000012230, 0.000148288, 0.000196289, 0.000003238, 
0.001196355, 0.002179160, 0.645988712, 0.003146862, 0.000104076, 0.000498740, 0.000093763, 0.000630472, 0.000012311, 0.000340935, 0.000224180, 0.000432095, 0.000012296, 0.000149771, 0.000198929, 0.000003163, 
0.001203704, 0.002434339, 0.654629141, 0.003533895, 0.000111890, 0.000489010, 0.000033865, 0.000579848, 0.000012466, 0.000341508, 0.000236785, 0.000432765, 0.000012146, 0.000149338, 0.000197123, 0.000003116, 
0.002441367, 0.003376137, 0.650150360, 0.003310820, 0.000105614, 0.000490704, 0.000034567, 0.000599959, 0.000013084, 0.000341800, 0.000223750, 0.000415051, 0.000012046, 0.000150537, 0.000199702, 0.000003092, 
0.001767326, 0.003271197, 0.645311483, 0.002968028, 0.000104917, 0.000486329, 0.000033608, 0.000579650, 0.000012027, 0.000339456, 0.000273791, 0.000407693, 0.000011777, 0.000147460, 0.000199214, 0.000003094, 
0.001220411, 0.002431480, 0.646592084, 0.003224759, 0.000106350, 0.000495073, 0.000033931, 0.000602021, 0.000012409, 0.000340593, 0.000222635, 0.000407292, 0.000012233, 0.000149545, 0.000198647, 0.000003330, 
0.001190102, 0.002444897, 0.648135772, 0.003314326, 0.000106584, 0.000493422, 0.000034140, 0.000629239, 0.000012666, 0.000343636, 0.000224412, 0.000421359, 0.000012222, 0.000149040, 0.000197815, 0.000003198, 
0.000881577, 0.001906531, 0.647374582, 0.003173276, 0.000106992, 0.000542373, 0.000032551, 0.000627179, 0.000012947, 0.000345607, 0.000225869, 0.000418814, 0.000012052, 0.000149516, 0.000203118, 0.000003537, 
0.001195553, 0.002498012, 0.656709192, 0.003240358, 0.000105259, 0.000487997, 0.000034221, 0.000594120, 0.000012466, 0.000341814, 0.000222820, 0.000400693, 0.000012056, 0.000149734, 0.000199761, 0.000003156, 
0.001183183, 0.002438755, 0.649431461, 0.003363121, 0.000104358, 0.000488596, 0.000034022, 0.000585891, 0.000012931, 0.000378685, 0.000222271, 0.000416455, 0.000012149, 0.000149387, 0.000199282, 0.000003155, 
