Optimize, Execute
0.002912988, 3.453058412
0.005790562, 3.468674309
0.002839073, 3.419230622
0.005480642, 3.471665936
0.002705204, 3.440443075
0.005286957, 3.474361799
0.002788002, 3.419065296
0.006564534, 3.489090229
0.002901326, 3.415770453
0.004567082, 3.470434727
0.002935395, 3.425216824
0.006630503, 3.483358852
0.002783178, 3.426633754
0.004747568, 3.487583104
0.002785971, 3.430288617
0.006575337, 3.489330038
0.002796893, 3.437621477
0.004675010, 3.449092627
0.002781711, 3.429316098
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/1/query24/query24_0.sql
0.007610324, 0.025640578
0.001959443, 0.016733684
0.005705655, 0.020418263
0.001867117, 0.016576094
0.005092078, 0.019158689
0.001917331, 0.016553730
0.003812998, 0.019545993
0.002017399, 0.016811589
0.005654547, 0.019718749
0.001936778, 0.016695162
0.005621085, 0.020290637
0.001915801, 0.016726607
0.005716844, 0.021182026
0.001877755, 0.016712453
0.005143526, 0.019367534
0.001880107, 0.016814068
0.005325573, 0.019173836
0.001855667, 0.016724422
0.005755232, 0.020712890
0.001913725, 0.016553883
0.005138231, 0.019293283
0.001878051, 0.016565454
0.005732842, 0.020160469
0.001847975, 0.016517148
0.005682625, 0.025465376
0.001901790, 0.016520238
0.003737471, 0.019301126
0.001854310, 0.016817717
0.003870058, 0.019286806
0.001910155, 0.016591913
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/1/query28/query28_0.sql
0.005661020, 2.261702953
0.001953071, 2.248640513
0.001773322, 2.259682335
0.002647271, 2.255251836
0.002079860, 2.252315200
0.002640726, 2.276292570
0.001756444, 2.244013013
0.002121564, 2.247113114
0.002646927, 2.264067284
0.001829311, 2.248285539
0.001738428, 2.244873968
0.001779829, 2.252894612
0.002031907, 2.246311441
0.002662569, 2.248943544
0.002662938, 2.245847557
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/1/query33/query33_0.sql
0.004504566, 0.368669264
0.005937785, 0.362932389
0.005776125, 0.370134210
0.005833470, 0.363438263
0.003937726, 0.360014253
0.003913202, 0.365874507
0.005769758, 0.370964597
0.005880304, 0.362209014
0.005842983, 0.360852721
0.004938537, 0.361559823
0.005804820, 0.364086078
0.003845474, 0.362136979
0.003935930, 0.365239073
0.003971390, 0.362481130
0.005857831, 0.363986700
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/1/query38/query38_0.sql
0.003789796, 2.400729735
0.002621585, 2.370975407
0.002642381, 2.378241508
0.002634649, 2.366515397
0.002631301, 2.369452444
0.003663322, 2.357288212
0.002606394, 2.365287938
0.002613657, 2.372151641
0.002596913, 2.364229697
0.002558975, 2.377187432
0.003170190, 2.369427548
0.003086648, 2.369939453
0.002626180, 2.369710405
0.003672829, 2.378506376
0.003147711, 2.366718829
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/1/query39/query39_0.sql
0.002094772, 4.005873363
0.000689233, 3.991999888
0.002303641, 4.007907682
0.000739276, 3.977216466
0.001771124, 4.006431092
0.000443483, 3.985603541
0.002665434, 3.997389135
0.000646549, 3.985768967
0.002581656, 4.005994356
0.000484387, 3.994232239
0.001789394, 4.011296361
0.000833561, 3.984950781
0.001800636, 4.004478163
0.000749375, 3.982557282
0.002586905, 3.987165129
0.000944791, 4.002897289
0.001791478, 4.015298551
0.000739196, 3.986518235
0.001845247, 4.020529821
0.000488133, 3.975254979
0.002569229, 4.009302358
0.000845904, 3.993021700
0.002053074, 3.982815745
0.000846795, 3.983221849
0.001920269, 3.998575036
0.000692640, 3.983297251
0.002604446, 4.001531653
0.000753530, 3.988757919
0.002577977, 4.014151068
0.000663860, 3.985573790
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/1/query40/query40_0.sql
0.003319202, 0.045090605
0.003184826, 0.041845546
0.002180882, 0.039034891
0.002946645, 0.039148246
0.003142994, 0.049746316
0.002817834, 0.039276993
0.002514014, 0.041669071
0.003174283, 0.042735911
0.002800685, 0.039318375
0.003177214, 0.041537714
0.002189354, 0.040031045
0.002174797, 0.039262660
0.002212965, 0.039740523
0.002192226, 0.039504961
0.003177101, 0.042105696
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/1/query41/query41_0.sql
0.001530130, 0.417321755
0.001518734, 0.416483113
0.001116515, 0.416984547
0.001044390, 0.413931602
0.001199503, 0.416749546
0.001114203, 0.413587643
0.001069684, 0.413969968
0.001087460, 0.422725356
0.001564876, 0.418786103
0.001086916, 0.421734225
0.001513522, 0.422331995
0.001587688, 0.423277641
0.001542710, 0.422507533
0.001536125, 0.423946729
0.001554596, 0.417142680
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/1/query44/query44_0.sql
0.001907563, 1.140119683
0.002306803, 1.134521504
0.002317013, 1.127970584
0.002337896, 1.133751159
0.001679630, 1.128458969
0.001667369, 1.131338487
0.002317139, 1.125887084
0.002284770, 1.126026559
0.002318251, 1.127989400
0.002302242, 1.129363019
0.001681871, 1.146301435
0.002259581, 1.136054681
0.001671727, 1.121702601
0.001654172, 1.121785539
0.002315938, 1.125826255
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/1/query47/query47_0.sql
0.002961320, 2.500699523
0.004059931, 2.504721940
0.004104653, 2.501782019
0.002728482, 2.504947456
0.002825787, 2.507787760
0.002755519, 2.577895019
0.002703505, 2.504859159
0.004589129, 2.503505461
0.003171333, 2.501219332
0.003593547, 2.493113532
0.004038663, 2.500343447
0.004050185, 2.501040462
0.004068593, 2.498542725
0.002726527, 2.509613070
0.002725007, 2.507745148
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/1/query49/query49_0.sql
0.006005803, 0.095740840
0.004029615, 0.081265760
0.005697287, 0.081465583
0.004041967, 0.082064927
0.003996990, 0.082480465
0.006262641, 0.081874593
0.004760268, 0.082168024
0.006349687, 0.083325475
0.003985919, 0.082074810
0.006068700, 0.081880492
0.006306648, 0.091729566
0.004002227, 0.082106398
0.004020798, 0.081760667
0.006322926, 0.082817283
0.006252544, 0.088018227
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/1/query51/query51_0.sql
0.002718874, 1.167143725
0.002696040, 1.162248171
0.001932653, 1.150230879
0.001986942, 1.151827788
0.002633084, 1.165020735
0.002234281, 1.151359583
0.002696430, 1.159286643
0.002043401, 1.153540890
0.002714686, 1.153927828
0.002158886, 1.151177729
0.002715573, 1.152894890
0.001966350, 1.150666578
0.002709676, 1.149629360
0.002691426, 1.152058165
0.001927074, 1.153946156
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/1/query53/query53_0.sql
0.002421311, 0.322989347
0.004234867, 0.313011498
0.003161236, 0.311891261
0.004316205, 0.316307826
0.003748168, 0.314386355
0.004336456, 0.313747183
0.004239708, 0.312337513
0.004270006, 0.311424191
0.004307033, 0.312693458
0.004321528, 0.310744675
0.004241984, 0.314030047
0.003128671, 0.311936748
0.004321753, 0.312194797
0.004324105, 0.311393050
0.004260157, 0.311943868
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/1/query54/query54_0.sql
0.006552708, 0.063249767
0.003736828, 0.015371742
0.003799160, 0.015540744
0.003575424, 0.015225224
0.005411407, 0.016254097
0.003953068, 0.015013988
0.003791408, 0.015312124
0.003533408, 0.015215775
0.005184285, 0.015254213
0.003787864, 0.015168144
0.003689711, 0.015202350
0.005490702, 0.015372021
0.003674719, 0.015113497
0.005387580, 0.016354801
0.003590904, 0.015301362
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/1/query56/query56_0.sql
0.018526634, 0.640836352
0.007940567, 0.620671596
0.007886186, 0.616758745
0.007784640, 0.619399511
0.007930048, 0.623080557
0.007953393, 0.623175184
0.007952757, 0.623380503
0.006731253, 0.619569339
0.006647833, 0.619721725
0.007052711, 0.617822660
0.007839851, 0.618972491
0.007896980, 0.621242075
0.007801294, 0.617033666
0.007891879, 0.618079975
0.006835195, 0.620895643
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/1/query57/query57_0.sql
0.003457692, 1.108307348
0.003214203, 1.080577793
0.003566385, 1.086698656
0.003604830, 1.085707585
0.003569906, 1.078931202
0.003588799, 1.082324963
0.003570456, 1.074998761
0.002412330, 1.081183226
0.003586655, 1.074538693
0.002432571, 1.073036875
0.003557049, 1.078891788
0.003549739, 1.077778504
0.003585505, 1.078220036
0.003571363, 1.075342415
0.003602916, 1.075755472
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/1/query59/query59_0.sql
0.003818171, 1.230190005
0.002847118, 1.222326987
0.003611397, 1.221137803
0.002507819, 1.220371986
0.002506731, 1.223788820
0.003738321, 1.227866388
0.002670794, 1.220779884
0.002490001, 1.220236374
0.003609918, 1.220968605
0.003609759, 1.229902460
0.002903912, 1.220068036
0.002468072, 1.221691654
0.002423764, 1.222060614
0.003624058, 1.221855844
0.003580587, 1.217670953
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/1/query60/query60_0.sql
0.007025450, 1.268390001
0.007967980, 1.274996559
0.007870868, 1.270749079
0.006771075, 1.267649376
0.005647200, 1.272128698
0.005689131, 1.276653880
0.007836065, 1.278626695
0.005556096, 1.287046529
0.005560752, 1.270547184
0.005594447, 1.282968418
0.007724189, 1.269043907
0.005684299, 1.269640678
0.007801206, 1.284387892
0.005634617, 1.277284031
0.007901896, 1.269740975
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/1/query61/query61_0.sql
0.006417222, 0.000099744
0.007557445, 0.000091852
0.006994169, 0.000094997
0.005474930, 0.000093713
0.005601742, 0.000095532
0.007581144, 0.000094868
0.007419377, 0.000093323
0.008667704, 0.000147020
0.005498555, 0.000132500
0.005551816, 0.000094002
0.009011123, 0.000156092
0.009215756, 0.000161183
0.005847556, 0.000100327
0.009299800, 0.000168209
0.008202531, 0.000106747
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/1/query63/query63_0.sql
0.003180041, 0.327616869
0.004258304, 0.315180001
0.003174081, 0.312879403
0.004194010, 0.311019609
0.004302530, 0.311855497
0.004306751, 0.311445402
0.003169794, 0.312317681
0.003726508, 0.311581761
0.003091871, 0.311890860
0.004262701, 0.313258170
0.004291102, 0.315464551
0.003678280, 0.311111598
0.004277582, 0.311613773
0.003139687, 0.312934493
0.004233921, 0.310455722
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/1/query66/query66_0.sql
0.004198673, 0.273223578
0.003791290, 0.244964207
0.004730149, 0.246279034
0.003429155, 0.245354265
0.005621567, 0.250102436
0.003308909, 0.245528748
0.005619569, 0.254430024
0.005622942, 0.247340488
0.005553753, 0.246008048
0.003411979, 0.247505015
0.005195894, 0.246160908
0.004852452, 0.246655876
0.005604670, 0.247692920
0.003405019, 0.246438875
0.003638533, 0.246792010
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/1/query67/query67_0.sql
0.002786183, 4.409608945
0.003751016, 4.419905482
0.002606207, 4.426099004
0.003362940, 4.415676260
0.003391742, 4.413876846
0.003352242, 4.412621951
0.002248560, 4.400509846
0.003364497, 4.423901196
0.002279320, 4.426472805
0.003329870, 4.415060632
0.002286204, 4.412187162
0.003362303, 4.427332935
0.002230672, 4.403429563
0.002289767, 4.407357766
0.002982344, 4.427474046
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/1/query72/query72_0.sql
0.019924604, 0.290032338
0.021729488, 0.291080278
0.020236596, 0.289973477
0.017404939, 0.290024586
0.017528419, 0.290852783
0.019264696, 0.291779665
0.017350491, 0.288775422
0.022632873, 0.292160631
0.020167823, 0.292313110
0.020274201, 0.287679466
0.020132618, 0.289333005
0.028082139, 0.291092674
0.018533501, 0.290837935
0.017348201, 0.293428041
0.021600028, 0.290083414
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/1/query73/query73_0.sql
0.004088031, 0.311277144
0.002332728, 0.312141181
0.002295209, 0.312731018
0.003308590, 0.312161458
0.002587669, 0.310451649
0.003333450, 0.314913270
0.002428664, 0.310885649
0.003350649, 0.314877659
0.003360827, 0.323640678
0.003310894, 0.314648565
0.003328908, 0.310048451
0.002380435, 0.311336242
0.002369006, 0.312282014
0.002311977, 0.311517645
0.003292555, 0.309949903
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/1/query75/query75_0.sql
0.005569944, 1.244523865
0.006137062, 1.231202937
0.004254400, 1.232328668
0.006527220, 1.221928697
0.004363467, 1.236654456
0.004191635, 1.226960631
0.006096714, 1.233671259
0.006544739, 1.233974493
0.004231729, 1.236021651
0.004217003, 1.231198152
0.006265963, 1.231628246
0.004196205, 1.231904077
0.004314459, 1.233868934
0.006536643, 1.226875236
0.006445459, 1.230157923
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/1/query76/query76_0.sql
0.002840007, 0.400303173
0.002847385, 0.386462671
0.004026494, 0.386933156
0.002826281, 0.389854318
0.002741909, 0.385015295
0.004013329, 0.386587498
0.003992794, 0.391509351
0.002754031, 0.389084017
0.002791531, 0.386808282
0.004053523, 0.387145588
0.004020937, 0.385892749
0.003011009, 0.386070155
0.002769467, 0.386479343
0.004069102, 0.386025451
0.004011300, 0.384530072
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/1/query77/query77_0.sql
0.003869487, 0.439016496
0.005557347, 0.435904991
0.005517154, 0.436920318
0.005545994, 0.433785908
0.005586797, 0.444451468
0.003683953, 0.432566952
0.003864699, 0.432038803
0.003850734, 0.434352505
0.003801325, 0.433103353
0.003793765, 0.433423083
0.004967695, 0.432407092
0.005477293, 0.435264664
0.004638014, 0.432494407
0.005564108, 0.435279742
0.004067419, 0.432272692
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/1/query78/query78_0.sql
0.006006832, 2.247732304
0.004330241, 2.215083972
0.006429267, 2.216724969
0.006480462, 2.212554465
0.004397087, 2.225903060
0.005250926, 2.224552283
0.006513194, 2.228291689
0.006218081, 2.217051341
0.006434140, 2.217029220
0.004371083, 2.218088508
0.006532659, 2.223399417
0.005202644, 2.220609186
0.006491547, 2.215183179
0.004335958, 2.215659833
0.006410990, 2.219224689
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/1/query79/query79_0.sql
0.003749559, 0.365353791
0.003230796, 0.360520192
0.002242641, 0.358972233
0.002258058, 0.359178471
0.003227062, 0.360430838
0.003210013, 0.358673520
0.002735822, 0.360268216
0.003229749, 0.370808724
0.002658851, 0.359988505
0.003287686, 0.363701901
0.002275946, 0.356766489
0.003630899, 0.359223406
0.002277829, 0.358546722
0.002316475, 0.359313825
0.002253345, 0.358272178
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/1/query80/query80_0.sql
0.010292960, 0.444319669
0.006146639, 0.434370354
0.009556622, 0.436371826
0.006846728, 0.435825700
0.007302749, 0.433921010
0.006202177, 0.438170594
0.009477394, 0.437087123
0.006982977, 0.436098360
0.006100865, 0.434127453
0.006187751, 0.433412133
0.007781400, 0.434750261
0.006226435, 0.435206254
0.009601343, 0.446707296
0.006031518, 0.434682086
0.006145225, 0.437991848
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/1/query83/query83_0.sql
0.004138599, 0.104667434
0.002899953, 0.086722993
0.002871092, 0.086641912
0.004073993, 0.090368953
0.004165923, 0.088882665
0.004141919, 0.089666320
0.004133460, 0.090423752
0.002840774, 0.086579573
0.003296028, 0.086886289
0.004051671, 0.087054107
0.002847368, 0.087094378
0.003379197, 0.085833941
0.002834862, 0.089513193
0.004160734, 0.090500530
0.004083204, 0.087942430
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/1/query87/query87_0.sql
0.002771821, 2.391349846
0.003352924, 2.395433515
0.003739634, 2.376295956
0.002712526, 2.396304243
0.002722250, 2.383803166
0.003686530, 2.374572442
0.003700712, 2.369840152
0.002573966, 2.382128065
0.002712593, 2.377708822
0.003524062, 2.380138532
0.003734793, 2.377575246
0.002632814, 2.395869304
0.003706405, 2.378867864
0.003801655, 2.404493016
0.003707359, 2.392177356
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/1/query88/query88_0.sql
0.007088362, 2.002696324
0.003954625, 1.988154732
0.003931835, 1.983182808
0.003895581, 1.980500803
0.003907095, 1.979279629
0.006167786, 1.992380305
0.003906641, 1.978709146
0.005299015, 1.976416179
0.004500278, 1.981475186
0.003871326, 1.973726220
0.006130566, 1.973366019
0.006080389, 1.971644978
0.004023591, 1.973812462
0.006082286, 1.973303830
0.006137974, 1.985203537
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/1/query89/query89_0.sql
0.003785318, 0.394894780
0.002436479, 0.395553303
0.003579198, 0.393589070
0.003555146, 0.400279866
0.003582836, 0.398179724
0.002459508, 0.394303949
0.002357431, 0.395623275
0.003036742, 0.396273889
0.003148867, 0.394802452
0.003059549, 0.403217121
0.003573827, 0.396499678
0.002887614, 0.394938505
0.003584590, 0.394934711
0.002427119, 0.394289445
0.003625160, 0.394807673
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/1/query90/query90_0.sql
0.002170097, 0.183254848
0.001534856, 0.175455496
0.001395808, 0.176225767
0.001372706, 0.177236171
0.001391049, 0.175867476
0.001367168, 0.172857019
0.001848288, 0.186508800
0.001972713, 0.177118559
0.001994988, 0.177376619
0.001903253, 0.177164025
0.001853812, 0.177145368
0.001904027, 0.175275601
0.001809980, 0.175471100
0.001877127, 0.186294645
0.001868073, 0.176676769
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/1/query93/query93_0.sql
0.002451046, 0.088647452
0.002382411, 0.063701517
0.002358156, 0.053178804
0.002350570, 0.055088605
0.002355269, 0.056386267
0.002361849, 0.057592352
0.001636313, 0.053223823
0.002358261, 0.055900221
0.002348210, 0.052710331
0.002605213, 0.062255860
0.002343745, 0.056251096
0.002407848, 0.055261284
0.001599803, 0.052702746
0.001615838, 0.052473780
0.001610681, 0.052470326
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/1/query97/query97_0.sql
0.002615974, 0.701301717
0.002074727, 0.681988048
0.001899366, 0.679866389
0.002611747, 0.678890946
0.002588410, 0.679035142
0.002062384, 0.675879329
0.002557231, 0.677330113
0.002546389, 0.676686130
0.002529224, 0.678869829
0.002666164, 0.678116156
0.002576491, 0.680520328
0.003087136, 0.673680681
0.002616038, 0.681414369
0.001894573, 0.674088836
0.001999858, 0.673154645
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/2/query2/query2_0.sql
0.001818015, 0.990486537
0.001977096, 0.978985241
0.002375350, 0.983286833
0.002367413, 1.005057872
0.002358697, 0.974324925
0.001706329, 0.973492851
0.002382410, 0.983492306
0.002310310, 0.978732044
0.002383696, 0.973780533
0.001678504, 0.990254665
0.002383953, 0.985910326
0.002368457, 0.987959866
0.002367866, 0.972613229
0.002552386, 0.985842175
0.001704712, 0.976454191
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/2/query5/query5_0.sql
0.004060461, 0.699371690
0.004024827, 0.693888605
0.006077564, 0.678639266
0.003757750, 0.669713582
0.005766114, 0.671148579
0.005834064, 0.672103573
0.003722482, 0.672801738
0.003958233, 0.671063284
0.005878768, 0.671297907
0.005786062, 0.676473274
0.003838523, 0.670677822
0.005616717, 0.668021842
0.005881344, 0.678370120
0.003948377, 0.671802379
0.005844019, 0.667145131
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/2/query8/query8_0.sql
0.003797356, 0.333752828
0.003692636, 0.332524064
0.003681276, 0.320581418
0.003689688, 0.330944312
0.002493555, 0.319049212
0.002516377, 0.323006059
0.003675611, 0.330352794
0.003726226, 0.323243951
0.002424254, 0.319453976
0.003663352, 0.329761814
0.002538508, 0.322039503
0.003682190, 0.321606520
0.003556754, 0.321266497
0.003658909, 0.318365304
0.003501105, 0.328788294
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/2/query9/query9_0.sql
0.001680497, 2.872473043
0.002326921, 2.882405010
0.002222740, 2.872899859
0.002265596, 2.868329896
0.001735524, 2.871387983
0.001579977, 2.855770656
0.002307903, 2.859726793
0.002278512, 2.852731727
0.002360376, 2.852532759
0.002321795, 2.854590608
0.002268861, 2.851611630
0.002295328, 2.846141390
0.001622973, 2.840884935
0.002317358, 2.832134779
0.002334027, 2.847105398
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/2/query14/query14_0.sql
0.005778729, 12.201936322
0.002737511, 25.698334449
0.009188332, 12.244066413
0.003041860, 25.772989638
0.008741823, 12.152981662
0.004764348, 25.718291746
0.007774326, 12.148313222
0.002716829, 25.729943054
0.008907575, 12.215642619
0.003388404, 25.869385816
0.006248223, 12.161162060
0.002866886, 25.651464158
0.009393632, 12.195832926
0.003118698, 25.790381098
0.009394065, 12.222560488
0.002721136, 25.911468951
0.009273215, 12.212478066
0.003284837, 25.870353912
0.007416020, 12.213083267
0.003414867, 25.848671178
0.006973970, 12.201142950
0.002653493, 25.857890131
0.011273102, 12.175700967
0.003054912, 25.804631999
0.006359097, 12.275819618
0.002687386, 25.924877620
0.009291055, 12.200150111
0.003259399, 25.797815824
0.008668102, 12.177696427
0.003351028, 25.835700258
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/2/query21/query21_0.sql
0.002436302, 1.058900410
0.002238961, 1.049949900
0.001790506, 1.055300438
0.001777632, 1.052891656
0.001700234, 1.057382803
0.002533388, 1.057422699
0.002085456, 1.056698767
0.001731983, 1.052521229
0.002552489, 1.061666761
0.002477081, 1.055603074
0.001741080, 1.045872008
0.002524392, 1.054688560
0.001786482, 1.052756034
0.001751734, 1.052356164
0.001780416, 1.053193439
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/2/query23/query23_0.sql
0.006411480, 3.457571095
0.002815565, 3.438023494
0.006252197, 3.484526226
0.002814483, 3.452306328
0.004307855, 3.472220153
0.002996602, 3.451010730
0.004560934, 3.471074385
0.003180922, 3.437451042
0.006556146, 3.464368584
0.002931858, 3.437156713
0.006853831, 3.458756710
0.002715366, 3.418315699
0.004934576, 3.482623615
0.002799570, 3.440132852
0.006839716, 3.469961881
0.002869643, 3.485537409
0.004889073, 3.479084012
0.002861105, 3.436219641
0.006655384, 3.513352476
0.002940641, 3.439093810
0.004666171, 3.529308608
0.002881926, 3.434762910
0.006577104, 3.479352972
0.002873817, 3.434737931
0.005149017, 3.459167057
0.002924045, 3.434453332
0.006872394, 3.529688171
0.002732991, 3.428134111
0.006622429, 3.468210092
0.003002147, 3.434471662
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/2/query24/query24_0.sql
0.006383742, 0.026663309
0.001970780, 0.016557107
0.005736163, 0.019156527
0.001887728, 0.016719479
0.005717911, 0.019578944
0.001911272, 0.016756990
0.003737123, 0.019263581
0.002319976, 0.016663178
0.005658369, 0.020871572
0.001916446, 0.016499334
0.005624704, 0.025210758
0.001858963, 0.016638617
0.003774576, 0.019275928
0.002339259, 0.016782037
0.005688452, 0.019925212
0.001917557, 0.016618638
0.005763630, 0.021748269
0.001912538, 0.016874214
0.003732222, 0.019289480
0.001889936, 0.016612489
0.004391004, 0.019342388
0.001870849, 0.017095990
0.003734660, 0.021776004
