execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_QuerySplit/1/query2/query2_0.sql
0.004195856, 0.978040179, 
0.000622017, 0.950828028, 
0.000631907, 0.948529335, 
0.000449435, 0.949962468, 
0.000606981, 0.958861278, 
0.000638383, 0.942635419, 
0.000617367, 0.945498712, 
0.000634884, 0.943022864, 
0.000629190, 0.947796631, 
0.000423942, 0.946822736, 
0.000446847, 0.953231295, 
0.000638631, 0.949100189, 
0.000638985, 0.946689562, 
0.000612230, 0.947470862, 
0.000643133, 0.947390306, 
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_QuerySplit/1/query5/query5_0.sql
0.001041121, 0.713344948, 
0.000905208, 0.678198457, 
0.001337298, 0.685597258, 
0.001331065, 0.683289212, 
0.001374099, 0.678065366, 
0.000881969, 0.675551051, 
0.001339545, 0.682703999, 
0.001184074, 0.678537620, 
0.001354077, 0.677516460, 
0.001333965, 0.676561180, 
0.001370632, 0.683526230, 
0.001365676, 0.676541740, 
0.000908875, 0.679464785, 
0.001371543, 0.680755171, 
0.000908521, 0.675679367, 
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_QuerySplit/1/query8/query8_0.sql
0.000766056, 0.318777513, 
0.001101168, 0.306785771, 
0.001129527, 0.305438894, 
0.001131275, 0.306389475, 
0.001126580, 0.307590162, 
0.001123440, 0.304761995, 
0.001125111, 0.311439392, 
0.001128059, 0.305505808, 
0.000684240, 0.302092102, 
0.001118529, 0.305475582, 
0.000692697, 0.303114604, 
0.000681238, 0.302879717, 
0.001126722, 0.304751723, 
0.001122136, 0.305207230, 
0.001174045, 0.303828483, 
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_QuerySplit/1/query9/query9_0.sql
0.000527167, 2.845541403, 
0.000330850, 2.832513284, 
0.000471337, 2.836226379, 
0.000479665, 2.844674069, 
0.000498059, 2.817171154, 
0.000477867, 2.833281278, 
0.000483091, 2.813003595, 
0.000346904, 2.819023905, 
0.000472164, 2.818395974, 
0.000323859, 2.810932981, 
0.000332657, 2.814915758, 
0.000490510, 2.801518119, 
0.000480069, 2.806597338, 
0.000474877, 2.795024682, 
0.000328021, 2.800542499, 
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_QuerySplit/1/query14/query14_0.sql
0.001491474, 12.068001647, 
0.000190981, 28.204695489, 
0.001747513, 12.025637674, 
0.000354213, 28.182845944, 
0.001778045, 12.032377295, 
0.000196287, 28.238413938, 
0.001252095, 12.050313927, 
0.000186867, 28.123630966, 
0.001754535, 12.030197179, 
0.000186974, 28.173226794, 
0.001248744, 12.039135191, 
0.000348598, 28.126273157, 
0.001280653, 12.038737582, 
0.000189480, 28.059727552, 
0.001775625, 12.021170010, 
0.000191609, 28.202718836, 
0.001273151, 12.085658833, 
0.000367927, 28.325922082, 
0.001743477, 12.033615379, 
0.000274682, 28.174201427, 
0.001239656, 12.021087760, 
0.000353422, 28.134493467, 
0.001774437, 12.076194949, 
0.000435755, 28.238410165, 
0.001749229, 12.031771785, 
0.000229086, 28.193235428, 
0.001770798, 12.027168315, 
0.000185152, 28.150781613, 
0.001751090, 11.994061711, 
0.000194828, 28.102716914, 
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_QuerySplit/1/query21/query21_0.sql
0.001620216, 1.052073780, 
0.000778500, 1.046585750, 
0.001178959, 1.054054158, 
0.001145819, 1.048163163, 
0.001163161, 1.051221765, 
0.000772292, 1.046579753, 
0.000797664, 1.044230370, 
0.000786667, 1.046099654, 
0.000774616, 1.047191301, 
0.001215084, 1.047590218, 
0.000768347, 1.049896710, 
0.000792740, 1.047451008, 
0.001168396, 1.051186857, 
0.000760516, 1.061406260, 
0.000786964, 1.044173441, 
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_QuerySplit/1/query23/query23_0.sql
0.001361892, 3.384452857, 
0.000247176, 3.347852699, 
0.001441202, 3.368388853, 
0.000284225, 3.335106319, 
0.001162331, 3.367974627, 
0.000302002, 3.338046080, 
0.001497527, 3.362528900, 
0.000502524, 3.328739992, 
0.001297125, 3.365449041, 
0.000263937, 3.382467920, 
0.001584651, 3.358634814, 
0.000280424, 3.371449903, 
0.001607077, 3.364781863, 
0.000235694, 3.321954744, 
0.001538501, 3.369944824, 
0.000280665, 3.320726431, 
0.001539837, 3.364494528, 
0.000301322, 3.342432045, 
0.001560218, 3.377556140, 
0.000289165, 3.347908780, 
0.001553555, 3.376142533, 
0.000305774, 3.346900199, 
0.001570855, 3.352623891, 
0.000305212, 3.357187296, 
0.001116060, 3.383433558, 
0.000264990, 3.335437593, 
0.001792085, 3.364960311, 
0.000280771, 3.332744430, 
0.001576795, 3.371730512, 
0.000269658, 3.332182302, 
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_QuerySplit/1/query24/query24_0.sql
0.001097473, 0.026280636, 
0.000174644, 0.016711151, 
0.001301851, 0.019825260, 
0.000090750, 0.017004038, 
0.001324292, 0.021256282, 
0.000088747, 0.016840067, 
0.000834571, 0.019714058, 
0.000091971, 0.017024893, 
0.001322650, 0.020934243, 
0.000093047, 0.016986127, 
0.000860422, 0.020373440, 
0.000089439, 0.017214950, 
0.001347822, 0.019709644, 
0.000095844, 0.016944745, 
0.000832420, 0.019884604, 
0.000089833, 0.016987559, 
0.000856803, 0.019831877, 
0.000084417, 0.017148281, 
0.001288370, 0.023181169, 
0.000093128, 0.016932300, 
0.000848687, 0.019847544, 
0.000086234, 0.017140193, 
0.000810716, 0.019808978, 
0.000086367, 0.016764193, 
0.001331598, 0.019927721, 
0.000131943, 0.017040991, 
0.000871239, 0.019756514, 
0.000104340, 0.016827574, 
0.001324553, 0.019890456, 
0.000108735, 0.016937092, 
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_QuerySplit/1/query28/query28_0.sql
0.000661839, 2.232327322, 
0.000966951, 2.231429728, 
0.000626827, 2.227675511, 
0.001002587, 2.267549231, 
0.001006999, 2.240150150, 
0.000686851, 2.232581103, 
0.000964039, 2.236584475, 
0.000949497, 2.233514491, 
0.000974212, 2.240041053, 
0.000971374, 2.226923153, 
0.000974539, 2.222230362, 
0.000992534, 2.224562707, 
0.000981009, 2.240715947, 
0.000969369, 2.229826440, 
0.000960776, 2.222785594, 
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_QuerySplit/1/query33/query33_0.sql
0.000875649, 0.367149167, 
0.001295808, 0.363409783, 
0.000837271, 0.361157408, 
0.001237588, 0.386747128, 
0.001230789, 0.359534010, 
0.001235266, 0.361601518, 
0.000812147, 0.360367415, 
0.001239193, 0.376180810, 
0.000841496, 0.367962304, 
0.001233755, 0.370372757, 
0.000841051, 0.359476811, 
0.001238952, 0.363607179, 
0.001203726, 0.369580992, 
0.001268109, 0.363334196, 
